PID,SalePrice
909179020,211941.24667885064
905202090,125248.05030998515
535453040,123219.50367045005
535302130,132770.83874279488
528480040,259518.79533633022
905104180,133061.1871605263
534451050,120270.9648526896
531452010,133798.40427884748
923228220,94812.94471921056
903233100,127762.32976415809
906392080,197932.6131233677
903232090,139462.99842652687
903426200,144865.44399389112
903451110,122924.8217614591
909250150,172033.1765885911
527180040,181302.39144819183
909253080,202005.6544753583
534431130,120215.76262918484
921205070,305509.50029432337
527105060,170840.91351475817
528290140,181578.7738715687
527451110,116505.05296561669
903201080,169378.56179169615
921128050,314607.027924228
905101330,119201.60671133662
909250200,143069.54724960765
916403020,213074.80626487636
535151020,143738.72450005115
908152290,143169.7706304883
535355100,118242.0688551092
923400125,141125.5116934891
903227020,128050.93288093108
528322020,322251.57839179924
909451140,130775.0575830686
909451020,121199.60865227843
908225290,119770.76089795686
532377100,126340.80229898113
534129380,142087.47982727643
902304040,133644.31760817464
534276180,124856.11154983372
528222040,194112.62587779597
528176070,311419.1141481998
902400110,442571.1807846094
903233030,115500.56870881362
531367050,219237.56468235672
907227300,135028.0666503898
923226290,87410.76507230915
906340080,300843.9665480538
533206050,196273.74206318936
535304170,142004.17551976253
528315060,306995.5746263071
923276030,139626.33026752115
907270050,264894.99212731747
902109080,109482.35358159931
904100030,131886.08291673963
528439050,243584.22144034045
534401110,126978.3195309392
908275040,128333.9038960158
902300040,132416.40867019896
527302020,236874.6754201045
534477110,173219.7643586609
527325090,199054.38231079103
902106130,106805.98466914345
528164040,332851.8727440763
906203140,215899.895100216
535375040,91997.56476640249
527455060,137295.33535838037
535451250,140454.04166282451
907131190,205843.02123728575
923425030,134545.35665282953
911204090,93453.23328643198
907290160,140763.48255904362
909451100,142563.34102027628
534426040,138036.88562293933
916386180,212906.40594912483
907405030,204036.17558198684
903226060,157922.78149036443
528315070,267924.0773292016
527210030,437294.21802564326
533212050,158938.93944820974
528228460,172667.57313482114
535105060,179835.9793528526
906392070,195865.08157881018
914476130,160677.18024331768
908275180,129149.8900076388
533236040,184824.05907936677
533254110,297168.46700569254
534455030,155030.992844256
528321010,333822.5210226207
528435060,252889.36909841964
535403200,135407.71477537003
528110020,488000.0299610359
907194130,215467.2559205139
528186190,241314.80818344757
902206040,117192.59257633505
921128020,315205.87645012425
533250110,206353.13247240745
534479300,123349.65004428747
534225120,140213.4580938813
903425245,158317.67390308366
533130170,366482.43132476206
909100080,115982.90796485223
923230180,136421.36383707263
533223020,168147.81651820778
905106170,123782.87818204895
907202220,141618.1207424384
907251100,248747.80863588105
527163010,174341.56460203472
526353030,227780.18084351814
903425420,119854.74218949654
528108070,339498.8323957528
903401030,132367.28222671052
531375110,146257.35652092026
904301410,107868.23358332999
902204120,125276.75283079785
904302020,100153.19414703935
902202090,123982.44231602122
528344020,319757.3067554956
908103260,126371.91212130856
909251170,152161.5850802515
911370450,265459.7823282508
903456110,202322.3178659621
908276230,107603.03887265557
535105160,124673.69187403737
902207130,58580.30778636091
923228230,86449.80764839952
903457040,146422.7437381984
908102130,120289.89046171065
535151040,137353.20908125347
921126010,262977.12226377166
534276010,116894.14770126314
534204030,135141.69310074262
911104060,72576.96710954366
903450110,78882.30772059511
527328050,162054.8161017312
910206010,58476.71994034923
527451400,102934.00958675577
907290090,214927.51331987485
531363030,174363.88295732698
528218080,190899.15242284525
527451200,110052.78459351642
903427120,134008.2558440988
534431020,128276.04261389512
535153140,177163.2719289268
534403290,212531.31370522024
534479120,124441.78952852196
907135040,145736.5377893719
533350050,296091.994981834
535451110,129898.77908498021
533213070,169463.30055379405
916384100,243766.42197822858
535126040,189949.87253867052
909282060,199827.60024431974
528427100,247916.2109357874
534430090,127036.76892907512
528348030,274516.115383637
923228390,72432.4174125259
908186050,139738.52896768073
531452100,149991.49946538114
902207150,105803.6060030881
528120160,309269.4155473216
535354130,143153.0196394294
533208090,199520.7620348755
535381060,81292.8980008005
527452190,146185.26942427675
903233120,118762.71565791016
905109130,251536.7200214637
909281030,153557.26407646216
910203250,68153.0248110765
528294010,178538.21650707792
528172020,285124.38380060677
535380010,141515.62724229007
916382010,218850.07032093065
532479140,159583.0954099694
905452040,151798.5168348967
534475185,150365.23848388612
534178010,125208.45295406725
527212040,349610.26740500546
909175030,145845.31081923426
531479030,121173.96392350053
902100130,82346.85400779563
909101070,64012.650985499466
902109130,100055.36330031935
528365070,290713.73258321773
534276360,120789.85900406189
527180100,189913.67349831565
527455100,131992.86616960051
902301130,104002.91866664418
532378120,119028.8727682585
903455140,119145.0992838977
910201050,128551.9562483156
923400040,164556.6230032202
914476430,160169.4787887892
533206070,229258.35779860892
909451130,121953.95849829887
903226150,114301.49256392538
534400050,177412.34029270455
908102160,120251.21740800701
533236050,199143.8882387384
528488140,206225.89975056637
906380010,199955.26673981673
903454090,133512.4628911345
535450310,176241.05731340876
531371070,180775.65090345865
531477050,97033.0894106715
905103180,145610.23322885623
902402130,104972.37722792574
531452260,182471.4423205042
527376110,195013.21842041425
909250220,119316.09825733876
527427160,161524.5826354017
907202050,170582.33286797913
531379050,219248.14199874736
528240030,195410.4162875694
903430090,145840.81829998508
534127080,207533.56831423801
907265100,228901.06760240658
527405130,114585.6774271684
532351050,125893.69524378482
535305030,120892.18189324658
535450190,121296.44958006285
527355280,187022.10975796933
906380190,193112.55587127502
907203090,137090.7746540264
908203100,103189.0038551253
905200260,163356.8670469115
906475170,237771.77196522884
909201110,121586.89148287167
534126090,201901.48459385987
907200190,137374.14582276542
534430050,135976.82784525055
909201180,121346.5787466052
528108130,354148.44382448343
909276200,151423.40151202472
916402015,190877.74456755497
904100190,116087.21152124996
532353130,133015.6384731114
527145090,230361.1047601147
535375130,107821.64480415279
533254100,232315.2940103996
528142110,336264.5830170636
528235200,194450.86066717797
923202015,178256.5827706554
905451340,97709.19592435817
528218100,186443.98910825138
528240130,201454.9204059149
911370540,264670.5540586677
909175050,178927.825605288
907410040,212235.31608951368
528108010,278036.2488294059
531376030,198273.01168186293
905453080,199383.929282918
906226120,152138.09187221286
908154080,347450.1827814994
534451120,100698.04434658641
535478090,123054.12085728382
903206170,147284.9150955989
902406030,113511.59861488178
907414040,200710.25355674134
911102170,77557.92039115628
923225360,86198.36727819397
902106040,151751.09644053713
534477090,150288.29107037038
906378150,292852.4640357305
535325460,186067.5898255635
534275220,118608.17974482909
535353140,91760.83817240363
907412020,209531.7194235156
528358040,283178.6143956159
906380200,195172.99914629592
903231080,107813.21369688424
907275080,236042.62901341694
533212110,161177.7206225923
904301110,99631.93495245051
531363040,175263.5280969244
535104120,190656.43321305222
527427110,149270.7142090399
527354050,162543.86713585834
907420060,196498.89329588818
905101300,112785.65805510216
528435050,258334.4640355186
903234160,105770.98779462161
534177230,218447.84149670362
923228270,86136.80128285386
535427070,243255.3020213151
527455050,147966.24537347103
535155110,133549.4800683689
923226270,93880.04957687364
909251090,225556.63414257337
535304100,139261.55455315227
916380070,281729.3834189639
534201230,127477.5210309047
535179160,117149.03100335527
531451020,170113.7452773984
528344060,305267.4928881002
535402220,189640.5544403236
903226160,131908.82413637728
902107050,109636.74194025206
905480030,122695.09758706855
527183060,219634.41629411935
909252110,173598.30527179613
902111010,106838.86486967876
535404080,124778.8199300122
908188140,144041.36490613146
907285010,221383.3224680505
905352030,222072.22047032785
535175050,171753.64380226756
906425045,145475.9041111535
535152060,129106.724809808
903204040,138846.5179774676
903458020,95338.67601798054
923204040,126700.369586752
903236200,106229.57937862039
535457020,139836.03185965493
527451380,120725.94334591037
531375140,142317.62795076275
528174060,180755.7421356181
903400180,173290.9968972394
903227150,131687.36256713298
909250070,159346.60678776813
909425180,198325.2879429497
